,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
45,Jake Reed,MIN,WR,27,16,16,0,0,0,0,0,0,0,,0,161,85,1175,13.82,4,3,3,4,,,142,220.5,226.5,178.0,29,15,44,
46,Rodney Hampton,NYG,RB,25,14,13,0,0,0,0,0,327,1075,3.29,6,20,14,103,7.36,0,0,,6,1,,156,169.8,175.8,162.8,28,15,45,
47,Jeff Hostetler*,RAI,QB,33,16,16,263,455,3334,20,16,46,159,3.46,2,0,0,0,,0,10,5,2,,,209,199.3,226.3,215.3,28,10,46,
48,Bernie Parmalee,MIA,RB,27,15,10,0,0,0,0,0,216,868,4.02,6,50,34,249,7.32,1,5,3,7,1,,156,183.7,192.7,166.7,28,16,47,
49,Rob Moore*,NYJ,WR,26,16,16,0,0,0,0,0,1,-3,-3.00,0,159,78,1010,12.95,6,0,,6,2,,141,218.7,221.7,179.7,28,16,48,
50,Lewis Tillman,CHI,RB,28,16,15,0,0,0,0,0,275,899,3.27,7,39,27,222,8.22,0,1,1,7,,,154,179.1,186.1,165.6,27,17,49,
51,Johnny Johnson,NYJ,RB,26,16,14,0,0,0,0,0,240,931,3.88,3,57,42,303,7.21,2,4,3,5,,,153,189.4,198.4,168.4,26,18,50,
52,Brian Blades,SEA,WR,29,16,16,0,0,0,0,0,2,32,16.00,0,138,81,1086,13.41,4,1,,4,1,,138,218.8,221.8,178.3,25,17,51,
53,Marcus Allen,KAN,RB,34,13,13,0,0,0,0,0,189,709,3.75,7,60,42,349,8.31,0,3,2,7,1,,150,187.8,195.8,166.8,22,19,52,
54,Michael Haynes,NOR,WR,29,16,16,0,0,0,0,0,4,43,10.75,0,136,77,985,12.79,5,1,1,5,,,133,207.8,211.8,169.3,20,18,53,
55,Bam Morris,PIT,RB,22,15,6,0,0,0,0,0,198,836,4.22,7,25,22,204,9.27,0,3,2,7,,,146,164.0,172.0,153.0,19,20,54,
56,Pete Metzelaars,BUF,TE,34,16,16,0,0,0,0,0,0,0,,0,68,49,428,8.73,5,0,,5,,,73,121.8,124.8,97.3,18,7,55,
57,Alvin Harper,DAL,WR,26,16,14,0,0,0,0,0,0,0,,0,79,33,821,24.88,8,2,2,8,,,130,159.1,164.1,142.6,17,19,56,
58,Herschel Walker,PHI,RB,32,16,14,0,0,0,0,0,113,528,4.67,5,81,50,500,10.00,2,4,2,8,,,145,196.8,204.8,171.8,17,21,57,
59,Darnay Scott,CIN,WR,22,16,12,1,1,53,0,0,10,106,10.60,0,106,46,866,18.83,5,0,,5,,,129,175.3,181.3,152.3,17,20,58,
60,Tony Martin,SDG,WR,29,16,1,0,1,0,0,1,2,-9,-4.50,0,90,50,885,17.70,7,2,1,7,,,128,175.6,180.6,151.6,15,21,59,
61,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
62,Flipper Anderson,RAM,WR,29,16,16,0,0,0,0,0,1,11,11.00,0,101,46,945,20.54,5,0,,5,,,126,171.6,174.6,148.6,13,22,60,
63,Larry Centers,ARI,RB,26,16,5,0,0,0,0,0,115,336,2.92,5,96,77,647,8.40,2,2,1,7,,,140,215.3,222.3,176.8,13,22,61,
64,Wesley Walls,NOR,TE,28,15,7,0,0,0,0,0,0,0,,0,69,38,406,10.68,4,0,,4,1,,67,104.6,107.6,85.6,11,8,62,
65,Jim Kelly,BUF,QB,34,14,14,285,448,3114,22,17,25,77,3.08,1,0,0,0,,0,11,7,1,,,192,178.3,205.3,195.3,11,11,63,
66,Leonard Russell,DEN,RB,25,14,13,0,0,0,0,0,190,620,3.26,9,46,38,227,5.97,0,4,2,9,,,139,172.7,180.7,153.7,11,23,64,
67,Troy Drayton,RAM,TE,24,16,16,0,0,0,0,0,1,4,4.00,0,47,32,276,8.63,6,0,,6,,,64,96.0,99.0,80.0,9,9,65,
68,Vincent Brisby,NWE,WR,23,14,11,0,0,0,0,0,0,0,,0,122,58,904,15.59,5,1,1,5,,,120,176.4,180.4,147.4,8,23,66,
69,Jeff Graham,CHI,WR,25,16,15,0,0,0,0,0,0,0,,0,100,68,944,13.88,4,1,,5,1,,120,194.4,197.4,160.4,8,24,67,
70,Haywood Jeffires,HOU,WR,30,16,16,0,0,0,0,0,0,0,,0,122,68,783,11.51,6,0,,6,3,,120,188.3,191.3,154.3,8,25,68,
71,Howard Cross,NYG,TE,27,16,16,0,0,0,0,0,0,0,,0,41,31,364,11.74,4,0,,4,,,60,91.4,94.4,75.9,5,10,69,
72,Mike Sherrard,NYG,WR,31,16,14,0,0,0,0,0,1,-10,-10.00,0,102,53,825,15.57,6,0,,6,,,118,170.5,173.5,144.0,5,26,70,
73,Jay Novacek*,DAL,TE,32,16,14,0,0,0,0,0,0,0,,0,65,47,475,10.11,2,0,,2,,,60,106.5,109.5,83.0,4,11,71,
74,Quinn Early,NOR,WR,29,16,13,0,0,0,0,0,2,10,5.00,0,125,82,894,10.90,4,0,,4,,,114,196.4,199.4,155.4,2,27,72,
75,Willie Davis,KAN,WR,27,14,13,0,0,0,0,0,0,0,,0,97,51,822,16.12,5,1,1,5,1,,114,163.2,167.2,137.7,2,28,73,
76,Michael Timpson,NWE,WR,27,15,14,0,0,0,0,0,2,14,7.00,0,125,74,941,12.72,3,0,,3,,,114,187.5,190.5,150.5,1,29,74,
77,Jarrod Bunch,RAI,,26,3,0,0,0,0,0,0,0,0,,0,,0,0,,0,0,,0,,,,,,,,1,75,
78,Tony McGee,CIN,TE,23,16,16,0,0,0,0,0,0,0,,0,70,40,492,12.30,1,0,,1,,,55,95.2,98.2,75.2,,12,76,
79,Brett Perriman,DET,WR,29,16,14,0,1,0,0,0,9,86,9.56,0,110,56,761,13.59,4,1,1,4,2,,113,166.7,170.7,138.7,,30,77,
80,Joe Montana,KAN,QB,38,14,14,299,493,3283,16,9,18,17,0.94,0,0,0,0,,0,7,5,0,,1,181,171.0,188.0,180.0,,12,78,
81,Stan Humphries,SDG,QB,29,15,15,264,453,3209,17,12,19,19,1.00,0,0,0,0,,0,6,2,0,,3,180,176.3,193.3,188.3,,13,,
82,Craig Erickson,TAM,QB,25,15,15,225,399,2919,16,10,26,68,2.62,1,0,0,0,,0,6,2,1,,2,178,173.6,188.6,183.6,,14,,
83,Boomer Esiason,NYJ,QB,33,15,14,255,440,2782,17,13,28,59,2.11,0,0,0,0,,0,11,3,0,,2,163,157.2,176.2,170.2,,15,,
84,Jeff Blake,CIN,QB,24,10,9,156,306,2154,14,9,37,204,5.51,1,0,0,0,,0,6,5,1,1,,153,142.6,162.6,151.6,,16,,
85,Dave Brown,NYG,QB,24,15,15,201,350,2536,12,16,60,196,3.27,2,0,0,0,,0,11,5,2,,,149,139.0,166.0,155.0,,17,,
86,Troy Aikman*,DAL,QB,28,14,14,233,361,2676,13,12,30,62,2.07,1,0,0,0,,0,2,3,1,,,147,141.2,159.2,153.2,,18,,
87,Vinny Testaverde,CLE,QB,31,14,13,207,376,2575,16,18,21,37,1.76,2,0,0,0,,0,3,2,2,,,147,142.7,165.7,160.7,,19,,
88,Neil O'Donnell,PIT,QB,28,14,14,212,370,2443,13,9,31,80,2.58,1,0,0,0,,0,4,2,1,,,146,141.7,155.7,150.7,,20,,
89,Rick Mirer,SEA,QB,24,13,13,195,381,2151,11,7,34,153,4.50,0,0,0,0,,0,2,1,0,,1,133,131.3,145.3,138.3,,21,,
90,Chris Miller,RAM,QB,29,13,10,173,317,2104,16,14,20,100,5.00,0,0,0,0,,0,7,2,0,,,130,126.2,148.2,140.2,,22,,
91,Barry Foster,PIT,RB,26,11,10,0,0,0,0,0,216,851,3.94,5,28,20,124,6.20,0,0,,5,,,128,147.5,153.5,137.5,,24,,
92,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
93,Marion Butts,NWE,RB,28,16,15,0,0,0,0,0,243,703,2.89,8,14,9,54,6.00,0,1,,8,,,124,132.7,135.7,128.2,,25,,
94,Dave Krieg,DET,QB,36,14,7,131,212,1629,14,3,23,35,1.52,0,0,0,0,,0,4,1,0,,2,123,120.7,127.7,123.7,,23,,
95,Leroy Thompson,NWE,RB,25,16,1,0,0,0,0,0,102,312,3.06,2,86,65,465,7.15,5,2,1,7,,,120,182.7,189.7,150.2,,26,,
96,Lorenzo White,HOU,RB,28,15,8,0,0,0,0,0,191,757,3.96,3,42,21,188,8.95,1,2,2,4,,,119,135.5,143.5,125.0,,27,,
97,Ricky Ervins,WAS,RB,26,16,10,0,0,0,0,0,185,650,3.51,3,67,51,293,5.75,1,1,1,4,,,118,167.3,174.3,141.8,,28,,
98,Derek Brown,NOR,RB,23,16,9,0,0,0,0,0,146,489,3.35,3,57,44,428,9.73,1,4,3,4,,,116,153.7,162.7,131.7,,30,,
99,Gary Brown,HOU,RB,25,12,8,0,0,0,0,0,169,648,3.83,4,32,18,194,10.78,1,6,6,5,1,,116,122.2,134.2,113.2,,29,,
100,Ronald Moore,ARI,RB,24,16,16,0,1,0,0,0,232,780,3.36,4,11,8,52,6.50,1,2,1,5,1,,115,121.2,125.2,117.2,,31,,
101,Steve Walsh,CHI,QB,28,12,11,208,343,2078,10,8,30,4,0.13,1,0,0,0,,0,7,3,1,,,114,107.5,121.5,115.5,,24,,
102,Reggie Cobb,GNB,RB,26,16,13,0,0,0,0,0,153,579,3.78,3,51,35,299,8.54,1,1,1,4,,,112,144.8,151.8,127.3,,32,,
103,Eric Metcalf*,CLE,RB,26,16,8,0,1,0,0,0,93,329,3.54,2,85,47,436,9.28,3,6,5,7,,,107,155.5,166.5,132.0,,33,,
104,Desmond Howard,WAS,WR,24,16,15,0,0,0,0,0,1,4,4.00,0,103,40,727,18.18,5,0,,5,1,,105,145.1,148.1,125.1,,31,,
105,Sean Dawkins,IND,WR,23,16,16,0,0,0,0,0,0,0,,0,99,51,742,14.55,5,1,1,5,,,104,153.2,157.2,127.7,,32,,
106,Jim Harbaugh,IND,QB,31,12,9,125,202,1440,9,6,39,223,5.72,0,0,0,0,,0,1,1,0,,,104,101.9,114.9,107.9,,25,,
107,Torrance Small,NOR,WR,24,16,0,0,0,0,0,0,0,0,,0,74,49,719,14.67,5,0,,5,1,,104,152.9,155.9,128.4,,33,,
108,Mark Seay,SDG,WR,27,16,14,0,0,0,0,0,0,0,,0,108,58,645,11.12,6,0,,6,,,103,158.5,161.5,129.5,,35,,
109,Charles Wilson,TAM,WR,26,14,7,0,0,0,0,0,2,15,7.50,0,62,31,652,21.03,6,0,,6,,,103,133.7,136.7,118.2,,34,,
110,Derrick Alexander,CLE,WR,23,14,12,0,0,0,0,0,4,38,9.50,0,82,48,828,17.25,2,2,,2,1,,101,148.6,151.6,124.6,,36,,
111,Mario Bates,NOR,RB,21,11,7,0,0,0,0,0,151,579,3.83,6,9,8,62,7.75,0,3,1,6,,,100,106.1,110.1,102.1,,34,,
112,Calvin Williams,PHI,WR,27,16,14,0,0,0,0,0,2,11,5.50,0,111,58,813,14.02,3,0,,3,,,100,158.4,161.4,129.4,,37,,
113,Glyn Milburn,DEN,RB,23,16,3,0,0,0,0,0,58,201,3.47,1,106,77,549,7.13,3,4,4,4,,,99,168.0,178.0,129.5,,35,,
114,Webster Slaughter,HOU,WR,30,16,12,0,0,0,0,0,0,0,,0,127,68,846,12.44,2,2,2,2,,,97,160.6,165.6,126.6,,38,,
115,Ricky Proehl,ARI,WR,26,16,16,0,0,0,0,0,0,0,,0,105,51,651,12.76,5,2,,5,,,95,146.1,149.1,120.6,,39,,
116,Heath Shuler,WAS,QB,23,11,8,120,265,1658,10,12,26,103,3.96,0,0,0,0,,0,3,2,0,,1,95,90.6,110.6,102.6,,26,,
117,Floyd Turner,IND,WR,28,16,16,0,0,0,0,0,3,-3,-1.00,0,87,52,593,11.40,6,1,1,6,,,95,145.0,149.0,119.0,,40,,
118,Kimble Anders,KAN,RB,28,16,13,0,0,0,0,0,62,231,3.73,2,93,67,525,7.84,1,1,,3,,,94,160.6,166.6,127.1,,36,,
119,Bucky Richardson,HOU,QB,25,7,4,94,181,1202,6,6,30,217,7.23,1,0,0,0,,0,7,9,1,,2,92,73.8,94.8,79.8,,27,,
120,J.J. Birden,KAN,WR,29,13,13,0,0,0,0,0,0,0,,0,91,48,637,13.27,4,1,,4,1,,90,137.7,140.7,113.7,,41,,
121,Keith Byars,MIA,RB,31,9,9,0,0,0,0,0,19,64,3.37,2,65,49,418,8.53,5,0,,7,,,90,139.2,142.2,114.7,,37,,
122,Chris Chandler,RAM,QB,29,12,6,108,176,1352,7,2,18,61,3.39,1,0,0,0,,0,3,2,1,,,90,86.2,93.2,88.2,,28,,
123,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
124,Robert Brooks,GNB,WR,24,16,16,0,0,0,0,0,1,0,0.00,0,92,58,648,11.17,4,4,4,6,,,89,150.8,157.8,121.8,,42,,
125,Ronnie Harmon,SDG,RB,30,16,0,0,0,0,0,0,25,94,3.76,1,89,58,615,10.60,1,0,,2,3,,89,146.9,149.9,117.9,,38,,
126,John Williams,PIT,RB,30,15,12,0,0,0,0,0,68,317,4.66,1,68,51,378,7.41,2,0,,3,,,88,138.5,144.5,113.0,,39,,
127,Bert Emanuel,ATL,WR,24,16,16,0,1,0,0,1,2,4,2.00,0,96,46,649,14.11,4,0,,4,,,87,133.3,137.3,111.3,,43,,
128,Mark Ingram,MIA,WR,29,15,13,0,0,0,0,0,0,0,,0,82,44,506,11.50,6,1,,6,,,87,130.6,133.6,108.6,,44,,
129,Chris Calloway,NYG,WR,26,16,14,0,0,0,0,0,8,77,9.63,0,85,43,666,15.49,2,1,1,2,,,86,127.3,131.3,105.8,,45,,
130,Derrick Fenner,CIN,RB,27,16,13,0,0,0,0,0,141,468,3.32,1,50,36,276,7.67,1,6,3,2,,,86,116.4,125.4,98.4,,40,,
131,Jessie Hester,RAM,WR,31,16,15,0,0,0,0,0,2,28,14.00,0,81,45,644,14.31,3,1,1,3,,,85,128.2,132.2,105.7,,46,,
132,Shawn Jefferson,SDG,WR,25,16,16,0,0,0,0,0,3,40,13.33,0,87,43,627,14.58,3,0,,3,,,85,127.7,130.7,106.2,,47,,
133,Scott Mitchell,DET,QB,26,9,9,119,246,1456,10,11,15,24,1.60,1,0,0,0,,0,8,3,1,,,85,78.6,95.6,89.6,,29,,
134,Rocket Ismail,RAI,WR,25,16,0,0,0,0,0,0,4,31,7.75,0,64,34,513,15.09,5,0,,5,,,84,118.4,121.4,101.4,,48,,
135,Mark Carrier,CLE,WR,29,16,6,0,0,0,0,0,1,14,14.00,1,70,29,452,15.59,5,1,1,6,,,83,109.6,113.6,95.1,,51,,
136,Gary Clark,ARI,WR,32,15,2,0,0,0,0,0,0,0,,0,103,50,771,15.42,1,0,,1,,,83,133.1,136.1,108.1,,49,,
137,John Taylor,SFO,WR,32,15,15,0,0,0,0,0,2,-2,-1.00,0,64,41,531,12.95,5,1,1,5,,,83,121.9,125.9,101.4,,50,,
138,William Floyd,SFO,RB,22,16,11,0,0,0,0,0,87,305,3.51,6,26,19,145,7.63,0,0,,6,,,81,100.0,106.0,90.5,,41,,
139,Billy Joe Tolliver,HOU,QB,28,10,7,121,240,1287,6,7,12,37,3.08,2,,0,0,,0,7,,2,,2,81,81.2,91.2,88.2,,30,,
140,Yancey Thigpen,PIT,WR,25,15,6,0,0,0,0,0,0,0,,0,69,36,546,15.17,4,0,,4,,,79,114.6,117.6,96.6,,52,,
141,Don Beebe,BUF,WR,30,13,11,0,0,0,0,0,2,11,5.50,0,74,40,527,13.18,4,3,3,4,,,78,111.8,117.8,91.8,,53,,
142,Curtis Conway,CHI,WR,23,13,12,1,1,23,1,0,6,31,5.17,0,70,39,546,14.00,2,2,2,2,1,,77,111.6,116.6,92.1,,54,,
143,Steve Broussard,CIN,RB,27,13,3,0,1,0,0,0,94,403,4.29,2,48,34,218,6.41,0,5,5,2,1,,76,100.1,111.1,83.1,,43,,
144,Raymont Harris,CHI,RB,24,16,11,0,0,0,0,0,123,464,3.77,1,56,39,236,6.05,0,1,,1,,,76,115.0,121.0,95.5,,44,,
145,Charles Johnson,PIT,WR,22,16,9,0,0,0,0,0,4,-1,-0.25,0,66,38,577,15.18,3,2,2,3,,,76,109.6,114.6,90.6,,56,,
146,Art Monk,NYJ,WR,37,16,15,0,0,0,0,0,0,0,,0,65,46,581,12.63,3,0,,3,,,76,122.1,125.1,99.1,,55,,
147,Kevin Turner,NWE,RB,25,16,9,0,0,0,0,0,36,111,3.08,1,74,52,471,9.06,2,4,2,3,,,76,124.2,132.2,98.2,,42,,
148,John Friesz,WAS,QB,27,16,4,105,180,1266,10,9,1,1,1.00,0,0,0,0,,0,2,1,0,,1,75,72.7,85.7,81.7,,31,,
149,Steve Beuerlein,ARI,QB,29,9,7,130,255,1545,5,9,22,39,1.77,1,0,0,0,,0,8,2,1,,,74,69.7,83.7,78.7,,32,,
150,Courtney Hawkins,TAM,WR,25,13,12,0,0,0,0,0,0,0,,0,72,37,438,11.84,5,0,,5,,,74,110.8,113.8,92.3,,58,,
151,Kelvin Martin,SEA,WR,29,16,15,0,0,0,0,0,0,0,,0,135,56,681,12.16,1,2,2,1,,,74,126.1,131.1,98.1,,57,,
152,Lawrence Dawsey,TAM,WR,27,10,5,0,0,0,0,0,0,0,,0,76,46,673,14.63,1,0,,1,,,73,119.3,122.3,96.3,,59,,
153,Greg Hill,KAN,RB,22,16,1,0,0,0,0,0,141,574,4.07,1,22,16,92,5.75,0,1,1,1,,,73,86.6,90.6,78.6,,46,,
154,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
155,James Joseph,PHI,RB,27,14,5,0,0,0,0,0,60,203,3.38,1,59,43,344,8.00,2,1,,3,,,73,115.7,121.7,94.2,,45,,
156,Don Majkowski,IND,QB,30,9,6,84,152,1010,6,7,24,34,1.42,3,0,0,0,,0,5,4,3,,,72,63.8,77.8,70.8,,33,,
157,Roosevelt Potts,IND,RB,23,16,15,0,0,0,0,0,77,336,4.36,1,42,26,251,9.65,1,5,2,2,,,71,92.7,100.7,79.7,,47,,
158,Daryl Johnston*,DAL,RB,28,16,16,0,0,0,0,0,40,138,3.45,2,60,44,325,7.39,2,2,2,4,,,70,110.3,118.3,88.3,,48,,
159,O.J. McDuffie,MIA,WR,25,15,3,0,0,0,0,0,5,32,6.40,0,57,37,488,13.19,3,3,,3,,,70,107.0,110.0,88.5,,60,,
160,Lake Dawson,KAN,WR,22,12,6,0,0,0,0,0,3,24,8.00,0,68,37,537,14.51,2,1,1,2,,,68,103.1,107.1,84.6,,61,,
161,Jay Schroeder,ARI,QB,33,9,8,133,238,1510,4,7,16,59,3.69,0,0,0,0,,0,5,3,0,,,68,62.3,75.3,69.3,,34,,
162,David Klingler,CIN,QB,25,10,7,131,231,1327,6,9,17,85,5.00,0,1,1,-6,-6.00,0,7,6,0,,,67,56.0,74.0,64.5,,35,,
163,Ricky Sanders,ATL,WR,34,14,12,0,0,0,0,0,0,0,,0,103,67,599,8.94,1,0,,1,,,66,132.9,135.9,99.4,,62,,
164,Charlie Garner,PHI,RB,22,10,8,0,0,0,0,0,109,399,3.66,3,12,8,74,9.25,0,3,2,3,,,65,69.3,74.3,65.3,,49,,
